CRIME_TYPE,HUNDRED_BLOCK,ROAD_NAME,MONTH,YEAR,Latitude,Longitude
Fatal/Injury Collision,14200,100TH AVE     ,8,2014,0,0
Fatal/Injury Collision,7500,KING GEORGE BLVD    ,8,2014,0,0
Fatal/Injury Collision,10000,SCOTT RD     ,8,2014,0,0
Fatal/Injury Collision,15500,FRASER HWY     ,8,2014,0,0
Fatal/Injury Collision,3000,188TH ST     ,8,2014,0,0
Fatal/Injury Collision,10300,SCOTT RD     ,8,2014,0,0
Fatal/Injury Collision,5400,123RD ST     ,8,2014,0,0
Fatal/Injury Collision,12500,76TH AVE     ,8,2014,0,0
Fatal/Injury Collision,10100,128TH ST     ,8,2014,0,0
Fatal/Injury Collision,13500,72ND AVE     ,8,2014,0,0
Fatal/Injury Collision,10300,CITY PKWY     ,8,2014,0,0
Fatal/Injury Collision,7500,143C ST     ,8,2014,0,0
Fatal/Injury Collision,3000,152ND ST     ,8,2014,0,0
Fatal/Injury Collision,1600,152ND ST     ,8,2014,0,0
Fatal/Injury Collision,13700,72ND AVE     ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,146TH ST / 76TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,76TH AVE / 145A ST   ,8,2014,0,0
Fatal/Injury Collision,,60TH AVE / 172ND ST   ,8,2014,0,0
Fatal/Injury Collision,,90TH AVE / 134TH ST   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,121A ST / 99TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,168TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,176TH ST / 104TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,90TH AVE / 192ND ST   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / 160TH ST   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 66A AVE   ,8,2014,0,0
Fatal/Injury Collision,,58TH AVE / 132ND ST   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,176TH ST / 64TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,188TH ST / 80TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,26TH AVE / 160TH ST   ,8,2014,0,0
Fatal/Injury Collision,,PINE RD / TIMBERLAND RD   ,8,2014,0,0
Fatal/Injury Collision,,56TH AVE / 132ND ST   ,8,2014,0,0
Fatal/Injury Collision,,131ST ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / HARVIE RD   ,8,2014,0,0
Fatal/Injury Collision,,60TH AVE / 180TH ST   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / HWY 17   ,8,2014,0,0
Fatal/Injury Collision,,0TH AVE / 176A ST   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 152ND ST  ,8,2014,0,0
Fatal/Injury Collision,,8TH AVE / 184TH ST   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 88TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,103RD AVE / 160TH ST   ,8,2014,0,0
Fatal/Injury Collision,,148TH ST / 68TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,162ND ST / 92ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 56TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 62A AVE   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / HARVIE RD   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,148TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,177B ST / 56TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,184TH ST / 56TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,156TH ST / 82ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,76TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,24TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,144TH ST / 104TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / 104TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / 157TH ST   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 64TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,134A ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,176TH ST / 4TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,156TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,86TH AVE / 148A ST   ,8,2014,0,0
Fatal/Injury Collision,,96TH AVE / 168TH ST   ,8,2014,0,0
Fatal/Injury Collision,,40TH AVE / 168TH ST   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 16TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 56TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / 156TH ST   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / 104TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,84TH AVE / 120TH ST   ,8,2014,0,0
Fatal/Injury Collision,,168TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,146TH ST / 24TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,86TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,108TH AVE / 140TH ST   ,8,2014,0,0
Fatal/Injury Collision,,162ND ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,166TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,182ND ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,56TH AVE / 180TH ST   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 62ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / WHALLEY BLVD   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / WHALLEY BLVD   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 68TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,76TH AVE / 125TH ST   ,8,2014,0,0
Fatal/Injury Collision,,154TH ST / 85TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 66A AVE   ,8,2014,0,0
Fatal/Injury Collision,,124TH ST / 75TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,60TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 104TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / 40TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / 40TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 152ND ST  ,8,2014,0,0
Fatal/Injury Collision,,86TH AVE / 120TH ST   ,8,2014,0,0
Fatal/Injury Collision,,126TH ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 76TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,180TH ST / GOLDEN EARS WAY  ,8,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 176TH ST   ,8,2014,0,0
Fatal/Injury Collision,,76TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / 160TH ST   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,24TH AVE / 160TH ST   ,8,2014,0,0
Fatal/Injury Collision,,192ND ST / 94TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 91ST AVE   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / 192ND ST   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 80TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 88TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,105A AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,74TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,MAPLE ST / MCKENZIE AVE   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,156TH ST / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,176TH ST / 64TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,OLD YALE RD / 105A AVE  ,8,2014,0,0
Fatal/Injury Collision,,56TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,8TH AVE / 176TH ST   ,8,2014,0,0
Fatal/Injury Collision,,73A AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,76TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,HWY 17 / 104TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,82ND AVE / 120TH ST   ,8,2014,0,0
Fatal/Injury Collision,,24TH AVE / 176TH ST   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,80TH AVE / 192ND ST   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 78TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 100TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,177B ST / 56TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,HWY 99 / 152ND ST OFRP  ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / WHALLEY BLVD   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 80TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,120TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,56TH AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,144TH ST / 24TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,MARTIN DR / 16TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 64TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / 132ND ST   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,96TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,150TH ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,60TH AVE / 188TH ST   ,8,2014,0,0
Fatal/Injury Collision,,24TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,96A AVE / 126TH ST   ,8,2014,0,0
Fatal/Injury Collision,,GROSVENOR RD / 142ND ST   ,8,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 68TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,60TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,102ND AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,80TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 78TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,56TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,112TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,84TH AVE / 150A ST   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / 192ND ST   ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,156TH ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / 132ND ST   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,103A AVE / 148TH ST   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 76TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 106TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,168TH ST / 92A AVE   ,8,2014,0,0
Fatal/Injury Collision,,79TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,65TH AVE / 144TH ST   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 160TH ST  ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / 78TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,137TH ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 71ST AVE   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / 184TH ST   ,8,2014,0,0
Fatal/Injury Collision,,NORDEL WAY / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 84TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,108TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,72ND AVE / 134TH ST   ,8,2014,0,0
Fatal/Injury Collision,,24TH AVE / 144TH ST   ,8,2014,0,0
Fatal/Injury Collision,,NORDEL WAY / 120TH ST   ,8,2014,0,0
Fatal/Injury Collision,,84TH AVE / 156TH ST   ,8,2014,0,0
Fatal/Injury Collision,,72ND AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,121A ST / 80TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,176TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / 140TH ST   ,8,2014,0,0
Fatal/Injury Collision,,144TH ST / 104TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 76TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,108TH AVE / 144TH ST   ,8,2014,0,0
Fatal/Injury Collision,,130A ST / 73A AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 68TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,148TH ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,96TH AVE / 176TH ST   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,72ND AVE / 138TH ST   ,8,2014,0,0
Fatal/Injury Collision,,176A ST / 60TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,161A ST / 24TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,74TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,175TH ST / 57TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 76TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,166TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,68TH AVE / 191A ST   ,8,2014,0,0
Fatal/Injury Collision,,148TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,75TH AVE / 140TH ST   ,8,2014,0,0
Fatal/Injury Collision,,137TH ST / 72A AVE   ,8,2014,0,0
Fatal/Injury Collision,,148TH ST / 64TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,190TH ST / 56TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,16TH AVE / 168TH ST   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / 82ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / 71A AVE   ,8,2014,0,0
Fatal/Injury Collision,,56TH AVE / 180TH ST   ,8,2014,0,0
Fatal/Injury Collision,,148TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / MALL ACCESS   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / 32ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,190TH ST / 60TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 71ST AVE   ,8,2014,0,0
Fatal/Injury Collision,,92ND AVE / 120TH ST   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 102ND AVE  ,8,2014,0,0
Fatal/Injury Collision,,184TH ST / 68TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 63B AVE   ,8,2014,0,0
Fatal/Injury Collision,,156TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 76TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,HALL RD / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 74TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,76TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,108TH AVE / 144TH ST   ,8,2014,0,0
Fatal/Injury Collision,,COLEBROOK RD / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,133A ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,142ND ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,62ND AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,176TH ST / 8TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,134TH ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,70TH AVE / 138TH ST   ,8,2014,0,0
Fatal/Injury Collision,,MALL ACCESS / GUILDFORD TOWN CNTR  ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,131ST ST / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,80TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,130A ST / 96TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 82ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 82ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,96TH AVE / 138TH ST   ,8,2014,0,0
Fatal/Injury Collision,,156TH ST / 92ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,190TH ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,88TH AVE / 176TH ST   ,8,2014,0,0
Fatal/Injury Collision,,176TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,84TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,148TH ST / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,66TH AVE / 144TH ST   ,8,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 159TH ST   ,8,2014,0,0
Fatal/Injury Collision,,64TH AVE / 138TH ST   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 76TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,166TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,108TH AVE / ORIOLE DR   ,8,2014,0,0
Fatal/Injury Collision,,83A AVE / 146TH ST   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,68TH AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,93RD AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 110TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,68TH AVE / 142ND ST   ,8,2014,0,0
Fatal/Injury Collision,,58TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,84TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,164TH ST / 32ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 40TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 124TH ST   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 108TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,108TH AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,188TH ST / 54TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,152ND ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 105TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,194TH ST / 68TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,160TH ST / 93A AVE   ,8,2014,0,0
Fatal/Injury Collision,,144TH ST / 64TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,75A AVE / 120TH ST   ,8,2014,0,0
Fatal/Injury Collision,,68TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,132ND ST / 58TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,96TH AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,72ND AVE / KING GEORGE BLVD  ,8,2014,0,0
Fatal/Injury Collision,,138TH ST / 72A AVE   ,8,2014,0,0
Fatal/Injury Collision,,108TH AVE / 148TH ST   ,8,2014,0,0
Fatal/Injury Collision,,34TH AVE / ROSEMARY HEIGHTS CRES  ,8,2014,0,0
Fatal/Injury Collision,,156TH ST / 92ND AVE   ,8,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 14TH AVE  ,8,2014,0,0
Fatal/Injury Collision,,24TH AVE / 168TH ST   ,8,2014,0,0
Fatal/Injury Collision,,72ND AVE / 121ST ST   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / 128A ST   ,8,2014,0,0
Fatal/Injury Collision,,100TH AVE / 128TH ST   ,8,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 140TH ST   ,8,2014,0,0
Fatal/Injury Collision,,101ST AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 84TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,156A ST / 88TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,104TH AVE / 152ND ST   ,8,2014,0,0
Fatal/Injury Collision,,153A ST / 56TH AVE   ,8,2014,0,0
Fatal/Injury Collision,,140TH ST / FRASER HWY   ,8,2014,0,0
Fatal/Injury Collision,,128TH ST / 72ND AVE   ,8,2014,0,0
Fatal/Injury Collision,10700,TANNERY RD     ,9,2014,0,0
Fatal/Injury Collision,10100,SCOTT RD     ,9,2014,0,0
Fatal/Injury Collision,7100,120TH ST     ,9,2014,0,0
Fatal/Injury Collision,12000,NORDEL WAY     ,9,2014,0,0
Fatal/Injury Collision,8400,122ND ST     ,9,2014,0,0
Fatal/Injury Collision,12100,INDUSTRIAL RD     ,9,2014,0,0
Fatal/Injury Collision,12200,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,12200,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,12200,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,12200,80TH AVE     ,9,2014,0,0
Fatal/Injury Collision,6600,124TH ST     ,9,2014,0,0
Fatal/Injury Collision,6600,124TH ST     ,9,2014,0,0
Fatal/Injury Collision,12300,104TH AVE     ,9,2014,0,0
Fatal/Injury Collision,12400,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,12500,110TH AVE     ,9,2014,0,0
Fatal/Injury Collision,12600,96A AVE     ,9,2014,0,0
Fatal/Injury Collision,12600,67A AVE     ,9,2014,0,0
Fatal/Injury Collision,12600,26TH AVE     ,9,2014,0,0
Fatal/Injury Collision,9000,128TH ST     ,9,2014,0,0
Fatal/Injury Collision,7400,128TH ST     ,9,2014,0,0
Fatal/Injury Collision,12900,96TH AVE     ,9,2014,0,0
Fatal/Injury Collision,6800,130TH ST     ,9,2014,0,0
Fatal/Injury Collision,9500,130A ST     ,9,2014,0,0
Fatal/Injury Collision,13000,68TH AVE     ,9,2014,0,0
Fatal/Injury Collision,10000,SEMIAHMOO RD     ,9,2014,0,0
Fatal/Injury Collision,8800,EDINBURGH DR     ,9,2014,0,0
Fatal/Injury Collision,11000,131A ST     ,9,2014,0,0
Fatal/Injury Collision,13100,80TH AVE     ,9,2014,0,0
Fatal/Injury Collision,13100,104TH AVE     ,9,2014,0,0
Fatal/Injury Collision,10700,133RD ST     ,9,2014,0,0
Fatal/Injury Collision,10800,133A ST     ,9,2014,0,0
Fatal/Injury Collision,13400,78A AVE     ,9,2014,0,0
Fatal/Injury Collision,13500,72ND AVE     ,9,2014,0,0
Fatal/Injury Collision,13500,BRYAN PL     ,9,2014,0,0
Fatal/Injury Collision,7400,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,10100,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,6900,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,7500,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,7300,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,7300,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,6500,KING GEORGE BLVD    ,9,2014,0,0
Fatal/Injury Collision,13600,100TH AVE     ,9,2014,0,0
Fatal/Injury Collision,13600,100TH AVE     ,9,2014,0,0
Fatal/Injury Collision,13600,92ND AVE     ,9,2014,0,0
Fatal/Injury Collision,13700,112TH AVE     ,9,2014,0,0
Fatal/Injury Collision,13700,104TH AVE     ,9,2014,0,0
